grain,fiscal_year,fiscal_month,fiscal_quarter,ym,group_code,group_name,region,revenue,quantity,n_orders,n_customers,period_label,mom_revenue_pct,yoy_revenue_pct,revenue_share_pct,cum_revenue_ytd,province_name,revenue_pct_province,revenue_pct_region,revenue_pct_national,rank_in_region,product_code,product_name,line_name,color,revenue_2025,quantity_2025,n_orders_2025,revenue_2026,quantity_2026,n_orders_2026,revenue_2026_ann,yoy_revenue_pct_ann,avg_unit_price,revenue_rank,pareto_cum_pct,pareto_class,revenue_share_in_group_pct,bcg_quadrant,customer_code,customer_name,cohort_month,first_order_date,last_order_q1_2025,recency_days,avg_order_value,n_product_groups,trend_slope,groups_bought,churn_label,rfm_r,rfm_f,rfm_m,rfm_segment,churn_prob,churn_split,churn_priority,roc_auc_test,n_orders_q1_2026,revenue_q1_2026,ds,yhat,yhat_lower,yhat_upper,y_actual,split,is_future,mae_test,mape_test_pct
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,150564907,82,18,7,,,,,,,,,,,000217004022000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Xanh dương,Xe GN 06-26 2.0 Pro,Xanh dương,150564907,82.0,18.0,0,0.0,0.0,0,-100.0,1836157.0,112.0,89.81,B,4.55,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,110216378,70,35,27,,,,,,,,,,,000324000180000,Xe đạp Thống Nhất MTB 26-05_2023 Đen mờ,Xe MTB 26-05_2023,mờ,78929166,57.0,28.0,31287212,13.0,7.0,187723272,137.84,1574520.0,129.0,93.07,C,3.33,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,102376943,41,17,16,,,,,,,,,,,000231003022000,Xe đạp Thống Nhất M2601 Xanh dương,Xe M2601,Xanh dương,102376943,41.0,17.0,0,0.0,0.0,0,-100.0,2496999.0,132.0,93.53,C,3.09,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,86927870,51,9,6,,,,,,,,,,,000217004008000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Ghi,Xe GN 06-26 2.0 Pro,Ghi,83696389,50.0,8.0,3231481,1.0,1.0,19388886,-76.83,1704468.0,138.0,94.35,C,2.63,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,85821943,45,30,26,,,,,,,,,,,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,Xe Highway 27.5,bóng,46202314,31.0,18.0,39619629,14.0,12.0,237717774,414.51,1907154.0,139.0,94.47,C,2.59,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,84405084,53,23,21,,,,,,,,,,,000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,Xe MTB 26-05_2023,rêu,60341203,43.0,16.0,24063881,10.0,7.0,144383286,139.28,1592549.0,141.0,94.72,C,2.55,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,81416572,42,28,24,,,,,,,,,,,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,Xe Highway 27.5,Xanh dương,47256943,30.0,18.0,34159629,12.0,10.0,204957774,333.71,1938490.0,143.0,94.96,C,2.46,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,67255278,45,7,4,,,,,,,,,,,000217004005000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Xe GN 06-26 2.0 Pro,Cam,67255278,45.0,7.0,0,0.0,0.0,0,-100.0,1494562.0,154.0,96.09,C,2.03,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,66462500,25,14,13,,,,,,,,,,,000231003002001,Xe đạp Thống Nhất M2601 Shimano Trắng (tem tím),Xe M2601 Shimano,tím,66462500,25.0,14.0,0,0.0,0.0,0,-100.0,2658500.0,157.0,96.38,C,2.01,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,45996849,30,10,10,,,,,,,,,,,000324000040000,Xe đạp Thống Nhất MTB 26-05_2023 Đỏ đun,Xe MTB 26-05_2023,Đỏ đun,36379630,26.0,7.0,9617219,4.0,3.0,57703314,58.61,1533228.0,176.0,97.93,C,1.39,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,42536000,16,9,9,,,,,,,,,,,000231003022001,Xe đạp Thống Nhất M2601 Shimano Xanh (tem trắng),Xe M2601 Shimano,trắng,42536000,16.0,9.0,0,0.0,0.0,0,-100.0,2658500.0,182.0,98.31,C,1.29,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,42536000,16,8,8,,,,,,,,,,,000231003005001,Xe đạp Thống Nhất M2601 Shimano Đen (tem cam),Xe M2601 Shimano,cam,42536000,16.0,8.0,0,0.0,0.0,0,-100.0,2658500.0,183.0,98.38,C,1.29,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,31902000,12,6,6,,,,,,,,,,,000231003023001,Xe đạp Thống Nhất M2601 Shimano Đen (tem xanh),Xe M2601 Shimano,xanh,31902000,12.0,6.0,0,0.0,0.0,0,-100.0,2658500.0,192.0,98.87,C,0.96,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,23335000,10,8,7,,,,,,,,,,,000217004008001,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Ghi,Xe GN 06-26 2.0 Pro Shimano,Ghi,23335000,10.0,8.0,0,0.0,0.0,0,-100.0,2333500.0,197.0,99.06,C,0.71,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,23200000,16,6,5,,,,,,,,,,,000413002003000,Xe đạp Thống Nhất Highway 27.5 Đỏ đun,Xe Highway 27.5,Đỏ đun,23200000,16.0,6.0,0,0.0,0.0,0,-100.0,1450000.0,198.0,99.09,C,0.7,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,23002315,15,5,4,,,,,,,,,,,000413002018000,Xe đạp Thống Nhất Highway 27.5 Đen mờ,Xe Highway 27.5,mờ,23002315,15.0,5.0,0,0.0,0.0,0,-100.0,1533488.0,200.0,99.16,C,0.7,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,16800000,14,13,13,,,,,,,,,,,000231003023000,Xe đạp Thống Nhất M2601 Đen Tem Xanh,Xe M2601,Xanh,16800000,14.0,13.0,0,0.0,0.0,0,-100.0,1200000.0,215.0,99.6,C,0.51,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,16500462,13,3,3,,,,,,,,,,,000314002005000,Xe đạp Thống Nhất MTB 24-04 Tem cam,Xe MTB 24-04,Tem cam,16500462,13.0,3.0,0,0.0,0.0,0,-100.0,1269266.0,217.0,99.65,C,0.5,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,14401388,11,11,11,,,,,,,,,,,000231003005000,Xe đạp Thống Nhất M2601 Đen Tem cam,Xe M2601,Tem cam,14401388,11.0,11.0,0,0.0,0.0,0,-100.0,1309217.0,219.0,99.69,C,0.44,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,12150000,9,1,1,,,,,,,,,,,000218004009001,Xe đạp Thống Nhất GN 06-27 2.0 Pro BLACKPINK,Xe GN 06-27 2.0 Pro,BLACKPINK,12150000,9.0,1.0,0,0.0,0.0,0,-100.0,1350000.0,224.0,99.79,C,0.37,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,12053425,5,2,2,,,,,,,,,,,000314002020000,Xe đạp Thống Nhất MTB 24-04 Tem Xanh da trời,Xe MTB 24-04,trời,12053425,5.0,2.0,0,0.0,0.0,0,-100.0,2410685.0,225.0,99.81,C,0.36,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,11448796,5,4,4,,,,,,,,,,,000218004005000,Xe đạp Thống Nhất GN 06-27 2.0 Pro Cam,Xe GN 06-27 2.0 Pro,Cam,11448796,5.0,4.0,0,0.0,0.0,0,-100.0,2289759.0,226.0,99.82,C,0.35,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,11400648,8,6,6,,,,,,,,,,,000218004008000,Xe đạp Thống Nhất GN 06-27 2.0 Pro Ghi,Xe GN 06-27 2.0 Pro,Ghi,11400648,8.0,6.0,0,0.0,0.0,0,-100.0,1425081.0,227.0,99.84,C,0.34,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,7195500,3,2,2,,,,,,,,,,,000218004008001,Xe đạp Thống Nhất GN 06-27 2.0 Pro Shimano Ghi,Xe GN 06-27 2.0 Pro Shimano,Ghi,7195500,3.0,2.0,0,0.0,0.0,0,-100.0,2398500.0,233.0,99.92,C,0.22,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,4667000,2,2,2,,,,,,,,,,,000217004022001,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Xanh,Xe GN 06-26 2.0 Pro Shimano,Xanh,4667000,2.0,2.0,0,0.0,0.0,0,-100.0,2333500.0,237.0,99.96,C,0.14,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,2488241,1,1,1,,,,,,,,,,,000314002019000,Xe đạp Thống Nhất MTB 24-04 Tem vàng,Xe MTB 24-04,vàng,2488241,1.0,1.0,0,0.0,0.0,0,-100.0,2488241.0,244.0,99.99,C,0.08,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customer,,,,,,,Miền Bắc,11527779,5,3,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00001,HỘ KINH DOANH TÚ ANH,2025-01,2025-01-02,2025-03-26,5.0,3842593.0,1.0,6916667.0,CITYBIKE_P,1.0,4.0,5.0,1.0,Khách hàng trung thành,0.9907,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,3509259,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00002,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,2025-01,2025-01-06,2025-01-06,84.0,3509259.0,1.0,0.0,SPORTBIKE_S,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9779,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,2398148,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00003,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,2025-01,2025-01-06,2025-01-06,84.0,2398148.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9779,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,,195378519,159,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KH-00004,DOANH NGHIỆP TW KHẢI HOÀN,2025-01,2025-01-06,2025-03-28,3.0,27911217.0,5.0,61825740.5,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,0.0,4.0,5.0,5.0,Khách hàng tiêu biểu,0.0797,train,Thấp,0.8046,3.0,78361833.0,,,,,,,,,
customer,,,,,,,Miền Bắc,4425926,2,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00005,CÔNG TY TNHH ĐẠI LỢI,2025-01,2025-01-07,2025-01-07,83.0,4425926.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9779,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Nam,534583903,325,26,,,,,,,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,,,KH-00006,CÔNG TY TNHH CHI THÀNH,2025-01,2025-01-07,2025-03-21,10.0,20560919.0,3.0,46455267.5,CITYBIKE_P|KIDBIKE_2|SPORTBIKE_S,0.0,3.0,5.0,5.0,Cần theo dõi,0.0262,train,Thấp,0.8046,41.0,559333665.0,,,,,,,,,
customer,,,,,,,Miền Bắc,282381204,175,3,,,,,,,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,,,,,,,,,,,,,,,,,,,,,,,KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,2025-01,2025-01-08,2025-03-20,11.0,94127068.0,3.0,-212701204.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A,0.0,2.0,5.0,5.0,Cần chăm sóc đặc biệt,0.0392,train,Thấp,0.8046,4.0,324075674.0,,,,,,,,,
customer,,,,,,,Miền Bắc,6648148,2,1,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00008,CÔNG TY CỔ PHẦN YÊN BÌNH,2025-01,2025-01-09,2025-01-09,81.0,6648148.0,1.0,0.0,SPORTBIKE_S,0.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.1084,train,Thấp,0.8046,1.0,7037038.0,,,,,,,,,
customer,,,,,,,Miền Bắc,44444444,20,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00009,CỬA HÀNG XE ĐẠP THIÊN AN,2025-01,2025-01-09,2025-01-09,81.0,44444444.0,1.0,0.0,CITYBIKE_P,0.0,1.0,2.0,3.0,Có nguy cơ rời bỏ,0.1089,train,Thấp,0.8046,1.0,44444444.0,,,,,,,,,
customer,,,,,,,Miền Bắc,210870876,188,5,,,,,,,Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,2025-01,2025-01-09,2025-03-25,6.0,42174175.0,4.0,64070352.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A,0.0,3.0,5.0,5.0,Cần theo dõi,0.0756,train,Thấp,0.8046,2.0,109468672.0,,,,,,,,,
customer,,,,,,,Miền Bắc,4611112,2,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00011,DOANH NGHIỆP TW NAM TIẾN,2025-01,2025-01-09,2025-03-06,25.0,2305556.0,1.0,-0.0,CITYBIKE_P,1.0,2.0,4.0,1.0,Cần chăm sóc đặc biệt,0.9804,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,5185186,2,2,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00012,HỘ KINH DOANH THIÊN AN,2025-01,2025-01-10,2025-03-10,21.0,2592593.0,1.0,-0.0,CITYBIKE_P,1.0,2.0,4.0,1.0,Cần chăm sóc đặc biệt,0.9804,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,2490741,1,1,,,,,,,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,KH-00013,DOANH NGHIỆP TW THANH BÌNH,2025-01,2025-01-10,2025-01-10,80.0,2490741.0,0.0,0.0,,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9869,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,119270000,119,3,,,,,,,Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,,KH-00014,HỘ KINH DOANH LONG PHÚ,2025-01,2025-01-10,2025-03-17,14.0,39756667.0,4.0,1190000.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,0.0,2.0,5.0,5.0,Cần chăm sóc đặc biệt,0.112,train,Thấp,0.8046,1.0,39473324.0,,,,,,,,,
customer,,,,,,,Miền Bắc,77930000,55,3,,,,,,,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,KH-00015,DOANH NGHIỆP TW MINH PHƯƠNG,2025-01,2025-01-10,2025-03-25,6.0,25976667.0,4.0,31510000.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_A|SPORTBIKE_S,1.0,3.0,5.0,4.0,Cần theo dõi,0.9727,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,93910000,78,4,,,,,,,Quảng Trị,,,,,,,,,,,,,,,,,,,,,,,KH-00016,DOANH NGHIỆP TW VIỆT ANH,2025-01,2025-01-10,2025-03-26,5.0,23477500.0,2.0,20450000.0,CITYBIKE_P|KIDBIKE_1,1.0,4.0,5.0,5.0,Khách hàng tiêu biểu,0.9053,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,23350000,20,1,,,,,,,TT Hương Sơn- Phú Bình- Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,2025-01,2025-01-10,2025-01-10,80.0,23350000.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,2.0,Có nguy cơ rời bỏ,0.9276,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,125901481,112,3,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,2025-01,2025-01-10,2025-03-21,10.0,41967160.0,4.0,-67938519.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,0.0,3.0,5.0,5.0,Cần theo dõi,0.4116,test,Trung bình,0.8046,3.0,144333378.0,,,,,,,,,
customer,,,,,,,Miền Nam,1315502218,730,15,,,,,,,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,,,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,2025-01,2025-01-11,2025-03-25,6.0,87700148.0,5.0,10402133.5,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,0.0,3.0,5.0,5.0,Cần theo dõi,0.0485,train,Thấp,0.8046,42.0,2306399537.0,,,,,,,,,
customer,,,,,,,Miền Bắc,124583332,60,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,2025-01,2025-01-11,2025-01-11,79.0,124583332.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,5.0,Có nguy cơ rời bỏ,0.9385,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,87037037,40,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00021,HỘ KINH DOANH XÂY DỰNG,2025-01,2025-01-11,2025-01-11,79.0,87037037.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,4.0,Có nguy cơ rời bỏ,0.9559,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,139426647,122,12,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,2025-01,2025-01-13,2025-03-25,6.0,11618887.0,5.0,16383323.5,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,0.0,3.0,5.0,5.0,Cần theo dõi,0.0424,train,Thấp,0.8046,5.0,47703881.0,,,,,,,,,
customer,,,,,,,Miền Bắc,561667591,382,4,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00023,CÔNG TY TNHH THANH BÌNH,2025-01,2025-01-13,2025-03-19,12.0,140416898.0,2.0,-140111110.0,CITYBIKE_P|KIDBIKE_1,0.0,2.0,5.0,5.0,Cần chăm sóc đặc biệt,0.3543,test,Trung bình,0.8046,2.0,230648146.0,,,,,,,,,
customer,,,,,,,Miền Bắc,266430000,220,6,,,,,,,Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,2025-01,2025-01-13,2025-03-25,6.0,44405000.0,3.0,29185000.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,0.0,3.0,5.0,5.0,Cần theo dõi,0.0652,train,Thấp,0.8046,5.0,331010112.0,,,,,,,,,
customer,,,,,,,Miền Trung,13277778,6,1,,,,,,,Thanh Hoá,,,,,,,,,,,,,,,,,,,,,,,KH-00025,DOANH NGHIỆP TW SƠN HÀ,2025-01,2025-01-13,2025-01-13,77.0,13277778.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9638,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,7777778,3,1,,,,,,,Thanh Hóa,,,,,,,,,,,,,,,,,,,,,,,KH-00026,CÔNG TY CỔ PHẦN LÊ ANH,2025-01,2025-01-13,2025-01-13,77.0,7777778.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9619,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,68267254,50,6,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,2025-01,2025-01-13,2025-03-25,6.0,11377876.0,5.0,90412.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_A|SPORTBIKE_S,0.0,3.0,5.0,4.0,Cần theo dõi,0.0472,train,Thấp,0.8046,4.0,153786253.0,,,,,,,,,
customer,,,,,,,Miền Bắc,51050000,43,2,,,,,,,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,2025-01,2025-01-15,2025-03-28,3.0,25525000.0,4.0,-17970000.0,CITYBIKE_P|KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,1.0,4.0,4.0,3.0,Khách hàng trung thành,0.9885,test,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,4055556,2,1,,,,,,,Phan Thiết,,,,,,,,,,,,,,,,,,,,,,,KH-00029,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,2025-01,2025-01-16,2025-01-16,74.0,4055556.0,0.0,0.0,,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9846,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,680818519,307,1,,,,,,,Bắc Giang,,,,,,,,,,,,,,,,,,,,,,,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,2025-01,2025-01-16,2025-01-16,74.0,680818519.0,3.0,0.0,CITYBIKE_P|SPORTBIKE_A|SPORTBIKE_S,0.0,1.0,2.0,5.0,Có nguy cơ rời bỏ,0.0133,train,Thấp,0.8046,1.0,685527778.0,,,,,,,,,
customer,,,,,,,Miền Bắc,4907408,2,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00031,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,2025-01,2025-01-16,2025-01-16,74.0,4907408.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9846,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,1935185,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00032,HỘ KINH DOANH CHI THÀNH,2025-01,2025-01-16,2025-01-16,74.0,1935185.0,0.0,0.0,,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9846,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,11064815,5,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00033,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,2025-01,2025-01-17,2025-01-17,73.0,11064815.0,1.0,0.0,CITYBIKE_P,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9575,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,32750000,28,2,,,,,,,Đà Nẵng,,,,,,,,,,,,,,,,,,,,,,,KH-00034,CÔNG TY TNHH BÌNH MINH,2025-01,2025-01-18,2025-02-20,39.0,16375000.0,3.0,9250000.0,CITYBIKE_P|KIDBIKE_1|SPORTBIKE_S,1.0,1.0,4.0,2.0,Cần chăm sóc đặc biệt,0.9881,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Trung,63200000,51,4,,,,,,,Đà Nẵng,,,,,,,,,,,,,,,,,,,,,,,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,2025-01,2025-01-18,2025-03-28,3.0,15800000.0,2.0,33200000.0,CITYBIKE_P|SPORTBIKE_S,1.0,4.0,5.0,4.0,Khách hàng tiêu biểu,0.9402,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,46324073,7,3,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00036,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,2025-01,2025-01-20,2025-02-07,52.0,15441358.0,1.0,-16361111.0,SPORTBIKE_A,1.0,1.0,5.0,3.0,Cần chăm sóc đặc biệt,0.9347,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,3879630,1,1,,,,,,,Hà Nội,,,,,,,,,,,,,,,,,,,,,,,KH-00037,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,2025-01,2025-01-20,2025-01-20,70.0,3879630.0,1.0,0.0,SPORTBIKE_S,1.0,1.0,2.0,1.0,Có nguy cơ rời bỏ,0.9846,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,106679035,86,2,,,,,,,Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,2025-01,2025-01-20,2025-02-21,38.0,53339518.0,2.0,41979035.0,CITYBIKE_P|SPORTBIKE_A,1.0,2.0,4.0,5.0,Cần chăm sóc đặc biệt,0.9775,train,Cao,0.8046,0.0,0.0,,,,,,,,,
customer,,,,,,,Miền Bắc,153703695,60,1,,,,,,,Phú Quốc,,,,,,,,,,,,,,,,,,,,,,,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,2025-01,2025-01-21,2025-01-21,69.0,153703695.0,3.0,0.0,KIDBIKE_1|KIDBIKE_2|SPORTBIKE_S,0.0,1.0,2.0,5.0,Có nguy cơ rời bỏ,0.0405,test,Thấp,0.8046,1.0,61250010.0,,,,,,,,,
